timestamp,distance_m,los,note,channel,rate_kbps,pa,mode,n,tx_sent,rx_unique,rx_dup,rx_ooo,tx_acked,tx_failed,retries_total,retries_max,rpd_hits,rpd_samples,duration_ms,per_pct,status
2026-09-06T22:44:00,5.0,1,,76,250,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:02,5.0,1,,76,250,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:04,5.0,1,,76,1000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:06,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,11,1,141,462,203,0.00,OK
2026-09-06T22:44:08,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:10,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:22,5.0,1,,76,250,HIGH,NOACK,200,200,189,0,0,0,0,0,0,601,652,401,5.50,OK
2026-09-06T22:44:24,5.0,1,,76,250,HIGH,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:26,5.0,1,,76,1000,HIGH,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:31,5.0,1,,76,1000,HIGH,ACK,200,200,200,0,0,178,22,1338,15,1457,3091,2834,11.00,OK
2026-09-06T22:44:33,5.0,1,,76,2000,HIGH,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:44:35,5.0,1,,76,2000,HIGH,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:47:02,5.0,1,,76,250,LOW,NOACK,200,200,199,0,0,0,0,0,0,600,661,401,0.50,OK
2026-09-06T22:47:03,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,1,1,257,693,435,0.00,OK
2026-09-06T22:47:04,5.0,1,,76,1000,LOW,NOACK,200,200,199,0,0,0,0,0,0,599,659,401,0.50,OK
2026-09-06T22:47:04,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,0,0,134,438,181,0.00,OK
2026-09-06T22:47:05,5.0,1,,76,2000,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,660,401,0.00,OK
2026-09-06T22:47:06,5.0,1,,76,2000,LOW,ACK,200,200,200,0,0,200,0,1,1,89,403,143,0.00,OK
2026-09-06T22:47:14,5.0,1,,76,250,LOW,NOACK,200,200,199,0,0,0,0,0,0,600,661,401,0.50,OK
2026-09-06T22:47:15,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,1,1,261,691,435,0.00,OK
2026-09-06T22:47:16,5.0,1,,76,1000,LOW,NOACK,200,200,199,0,0,0,0,0,0,599,660,401,0.50,OK
2026-09-06T22:47:16,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,1,1,128,442,183,0.00,OK
2026-09-06T22:47:18,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:47:20,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:47:24,5.0,1,,76,250,LOW,NOACK,200,200,200,0,0,0,0,0,0,601,661,401,0.00,OK
2026-09-06T22:47:25,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,2,1,256,691,437,0.00,OK
2026-09-06T22:47:26,5.0,1,,76,1000,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,660,401,0.00,OK
2026-09-06T22:47:28,5.0,1,,76,1000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:47:30,5.0,1,,76,2000,LOW,NOACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:47:32,5.0,1,,76,2000,LOW,ACK,200,200,200,0,0,200,0,1,1,84,407,143,0.00,OK
2026-09-06T22:47:39,5.0,1,,76,250,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,660,401,0.00,OK
2026-09-06T22:47:40,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,2,1,262,697,438,0.00,OK
2026-09-06T22:47:41,5.0,1,,76,1000,LOW,NOACK,200,200,200,0,0,0,0,0,0,599,660,401,0.00,OK
2026-09-06T22:47:41,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,0,0,119,441,181,0.00,OK
2026-09-06T22:47:42,5.0,1,,76,2000,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,659,401,0.00,OK
2026-09-06T22:47:43,5.0,1,,76,2000,LOW,ACK,200,200,200,0,0,200,0,1,1,80,399,143,0.00,OK
2026-09-06T22:47:45,5.0,1,,76,250,LOW,NOACK,200,200,200,0,0,0,0,0,0,601,661,401,0.00,OK
2026-09-06T22:47:46,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,1,1,252,686,435,0.00,OK
2026-09-06T22:47:47,5.0,1,,76,1000,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,657,401,0.00,OK
2026-09-06T22:47:47,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,0,0,140,441,181,0.00,OK
2026-09-06T22:47:48,5.0,1,,76,2000,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,649,401,0.00,OK
2026-09-06T22:47:48,5.0,1,,76,2000,LOW,ACK,200,200,200,0,0,200,0,1,1,90,403,143,0.00,OK
2026-09-06T22:47:51,5.0,1,,76,250,LOW,NOACK,200,200,199,0,0,0,0,0,0,601,661,401,0.50,OK
2026-09-06T22:47:51,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,3,1,263,700,441,0.00,OK
2026-09-06T22:47:52,5.0,1,,76,1000,LOW,NOACK,200,200,199,0,0,0,0,0,0,600,660,401,0.50,OK
2026-09-06T22:47:53,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,1,1,141,437,183,0.00,OK
2026-09-06T22:47:53,5.0,1,,76,2000,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,660,401,0.00,OK
2026-09-06T22:47:54,5.0,1,,76,2000,LOW,ACK,200,200,200,0,0,200,0,1,1,92,382,143,0.00,OK
2026-09-06T22:47:57,5.0,1,,76,250,LOW,NOACK,200,200,200,0,0,0,0,0,0,600,661,401,0.00,OK
2026-09-06T22:47:57,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,1,1,254,695,435,0.00,OK
2026-09-06T22:47:58,5.0,1,,76,1000,LOW,NOACK,200,200,200,0,0,0,0,0,0,599,656,401,0.00,OK
2026-09-06T22:47:59,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,0,0,123,437,181,0.00,OK
2026-09-06T22:47:59,5.0,1,,76,2000,LOW,NOACK,200,200,200,0,0,0,0,0,0,599,659,401,0.00,OK
2026-09-06T22:48:01,5.0,1,,76,2000,LOW,ACK,200,0,0,0,0,0,0,0,0,0,0,0,100.00,CTRL_TIMEOUT
2026-09-06T22:48:06,5.0,1,,76,250,LOW,NOACK,200,200,199,0,0,0,0,0,0,601,662,401,0.50,OK
2026-09-06T22:48:07,5.0,1,,76,250,LOW,ACK,200,200,200,0,0,200,0,2,1,258,697,438,0.00,OK
2026-09-06T22:48:08,5.0,1,,76,1000,LOW,NOACK,200,200,199,0,0,0,0,0,0,600,652,401,0.50,OK
2026-09-06T22:48:08,5.0,1,,76,1000,LOW,ACK,200,200,200,0,0,200,0,0,0,132,438,181,0.00,OK
2026-09-06T22:48:09,5.0,1,,76,2000,LOW,NOACK,200,200,200,0,0,0,0,0,0,599,642,401,0.00,OK
2026-09-06T22:48:09,5.0,1,,76,2000,LOW,ACK,200,200,200,0,0,200,0,0,0,83,401,141,0.00,OK
